episode,source_id,delivered,hops,total_reward,epsilon
4460,10,True,3,1.063850,0.010000
4461,35,True,5,1.106081,0.010000
4462,22,True,5,1.131678,0.010000
4463,2,True,5,1.073814,0.010000
4464,48,True,3,1.109004,0.010000
4465,39,True,4,1.100679,0.010000
4466,38,True,4,1.105579,0.010000
4467,16,True,3,1.071668,0.010000
4468,39,True,4,1.100679,0.010000
4469,14,True,2,1.067718,0.010000
4470,49,True,4,1.098777,0.010000
4471,17,True,2,1.070467,0.010000
4472,29,True,6,1.079719,0.010000
4473,38,True,4,1.105579,0.010000
4474,29,True,6,1.079719,0.010000
4475,46,True,6,1.225643,0.010000
4476,17,True,2,1.070467,0.010000
4477,47,True,4,1.126014,0.010000
4478,13,True,5,1.100894,0.010000
4479,1,True,4,1.096368,0.010000
4480,31,True,12,0.889450,0.010000
4481,14,True,2,1.067718,0.010000
4482,17,True,2,1.070467,0.010000
4483,29,True,6,1.079719,0.010000
4484,18,True,5,1.050794,0.010000
4485,36,True,1,1.028687,0.010000
4486,15,True,3,1.053862,0.010000
4487,36,True,1,1.028687,0.010000
4488,14,True,2,1.067718,0.010000
4489,3,True,5,1.154076,0.010000
4490,47,True,4,1.126014,0.010000
4491,31,True,3,1.025627,0.010000
4492,16,True,3,1.071668,0.010000
4493,29,True,6,1.079719,0.010000
4494,29,True,6,1.079719,0.010000
4495,3,True,5,1.154076,0.010000
4496,45,True,5,1.153215,0.010000
4497,10,True,3,1.063850,0.010000
4498,3,True,5,1.154076,0.010000
4499,29,True,6,1.079719,0.010000
4500,40,True,5,1.128935,0.010000
4501,38,True,4,1.105579,0.010000
4502,48,True,3,1.109004,0.010000
4503,23,True,3,1.084862,0.010000
4504,37,True,6,1.080396,0.010000
4505,3,True,5,1.154076,0.010000
4506,34,True,6,1.059866,0.010000
4507,38,True,4,1.105579,0.010000
4508,28,True,4,1.113333,0.010000
4509,50,True,4,1.127226,0.010000
4510,44,True,4,1.095060,0.010000
4511,12,True,3,1.071419,0.010000
4512,24,True,6,1.032766,0.010000
4513,4,True,5,1.178257,0.010000
4514,48,True,3,1.109004,0.010000
4515,43,True,6,1.124780,0.010000
4516,33,True,4,1.092254,0.010000
4517,24,True,6,1.032766,0.010000
4518,39,True,4,1.100679,0.010000
4519,34,True,6,1.059866,0.010000
4520,8,True,5,1.029549,0.010000
4521,19,True,7,1.107314,0.010000
4522,12,True,3,1.071419,0.010000
4523,4,True,5,1.178257,0.010000
4524,7,True,4,0.998982,0.010000
4525,32,True,2,1.055840,0.010000
4526,18,True,5,1.050794,0.010000
4527,9,True,3,1.123711,0.010000
4528,20,True,1,1.045076,0.010000
4529,25,True,3,1.084093,0.010000
4530,44,True,4,1.095060,0.010000
4531,34,True,6,1.059866,0.010000
4532,40,True,5,1.128935,0.010000
4533,18,True,5,1.050794,0.010000
4534,4,True,5,1.178257,0.010000
4535,36,True,1,1.028687,0.010000
4536,15,True,3,1.053862,0.010000
4537,35,True,6,1.033576,0.010000
4538,29,True,6,1.079719,0.010000
4539,34,True,6,1.059866,0.010000
4540,16,True,3,1.071668,0.010000
4541,20,True,1,1.045076,0.010000
4542,26,True,3,1.073613,0.010000
4543,15,True,3,1.053862,0.010000
4544,19,True,7,1.107314,0.010000
4545,44,True,4,1.095060,0.010000
4546,34,True,6,1.059866,0.010000
4547,1,True,4,1.096368,0.010000
4548,30,True,6,1.070211,0.010000
4549,28,True,4,1.113333,0.010000
4550,29,True,6,1.079719,0.010000
4551,5,True,4,1.094506,0.010000
4552,17,True,2,1.070467,0.010000
4553,19,True,7,1.107314,0.010000
4554,39,True,4,1.100679,0.010000
4555,22,True,5,1.131678,0.010000
4556,32,True,2,1.055840,0.010000
4557,33,True,4,1.092254,0.010000
4558,44,True,4,1.095060,0.010000
4559,49,True,4,1.098777,0.010000
4560,40,True,5,1.128935,0.010000
4561,1,True,4,1.096368,0.010000
4562,36,True,1,1.028687,0.010000
4563,17,True,2,1.070467,0.010000
4564,50,True,4,1.127226,0.010000
4565,16,True,3,1.071668,0.010000
4566,49,True,4,1.098777,0.010000
4567,44,True,4,1.095060,0.010000
4568,25,True,3,1.084093,0.010000
4569,39,True,4,1.100679,0.010000
4570,49,True,4,1.098777,0.010000
4571,31,True,4,1.069905,0.010000
4572,24,True,6,1.032766,0.010000
4573,41,True,6,1.147114,0.010000
4574,43,True,6,1.124780,0.010000
4575,41,True,6,1.147114,0.010000
4576,50,True,4,1.127226,0.010000
4577,8,True,5,1.029549,0.010000
4578,9,True,3,1.123711,0.010000
4579,18,True,5,1.050794,0.010000
4580,35,True,5,1.106081,0.010000
4581,11,True,2,1.020729,0.010000
4582,19,True,7,1.107314,0.010000
4583,9,True,3,1.123711,0.010000
4584,8,True,5,1.029549,0.010000
4585,5,True,4,1.094506,0.010000
4586,31,True,4,1.069905,0.010000
4587,30,True,6,1.070211,0.010000
4588,47,True,4,1.126014,0.010000
4589,48,True,3,1.109004,0.010000
4590,50,True,4,1.127226,0.010000
4591,2,True,5,0.921760,0.010000
4592,46,True,6,1.225643,0.010000
4593,41,True,6,1.147114,0.010000
4594,35,True,5,1.106081,0.010000
4595,7,True,4,0.998982,0.010000
4596,44,True,4,1.095060,0.010000
4597,34,True,6,1.059866,0.010000
4598,31,True,4,1.069905,0.010000
4599,34,True,6,1.059866,0.010000
4600,13,True,5,1.100894,0.010000
4601,46,True,6,1.225643,0.010000
4602,7,True,4,0.998982,0.010000
4603,23,True,3,1.084862,0.010000
4604,10,True,3,1.063850,0.010000
4605,5,True,4,1.094506,0.010000
4606,6,True,4,1.096971,0.010000
4607,2,True,5,1.073814,0.010000
4608,27,True,6,1.150846,0.010000
4609,30,True,6,1.070211,0.010000
4610,9,True,3,1.123711,0.010000
4611,38,True,4,1.105579,0.010000
4612,17,True,2,1.070467,0.010000
4613,31,True,4,1.069905,0.010000
4614,26,True,3,1.073613,0.010000
4615,48,True,3,1.109004,0.010000
4616,20,True,1,1.045076,0.010000
4617,34,True,6,1.059866,0.010000
4618,21,True,3,1.122382,0.010000
4619,23,True,3,1.084862,0.010000
4620,32,True,2,1.055840,0.010000
4621,8,True,5,1.029549,0.010000
4622,35,True,5,1.106081,0.010000
4623,16,True,3,1.071668,0.010000
4624,17,True,2,1.070467,0.010000
4625,19,True,7,1.107314,0.010000
4626,30,True,6,1.070211,0.010000
4627,44,True,4,1.095060,0.010000
4628,49,True,4,1.098777,0.010000
4629,21,True,4,1.117678,0.010000
4630,41,True,6,1.147114,0.010000
4631,1,True,4,1.096368,0.010000
4632,1,True,5,1.058899,0.010000
4633,41,True,6,1.147114,0.010000
4634,11,True,2,1.020729,0.010000
4635,11,True,2,1.020729,0.010000
4636,38,True,4,1.105579,0.010000
4637,45,True,5,1.153215,0.010000
4638,13,True,5,1.100894,0.010000
4639,16,True,3,1.071668,0.010000
4640,17,True,2,1.070467,0.010000
4641,28,True,4,1.113333,0.010000
4642,38,True,4,1.105579,0.010000
4643,37,True,6,1.080396,0.010000
4644,31,True,4,1.069905,0.010000
4645,3,True,5,1.154076,0.010000
4646,4,True,5,1.178257,0.010000
4647,29,True,6,1.079719,0.010000
4648,1,True,4,1.096368,0.010000
4649,19,True,8,1.110023,0.010000
4650,31,True,4,1.069905,0.010000
4651,44,True,4,1.095060,0.010000
4652,3,True,5,1.154076,0.010000
4653,3,True,5,1.154076,0.010000
4654,36,True,1,1.028687,0.010000
4655,33,True,4,1.092254,0.010000
4656,33,True,4,1.092254,0.010000
4657,33,True,4,1.092254,0.010000
4658,4,True,5,1.178257,0.010000
4659,9,True,3,1.123711,0.010000
4660,45,True,5,1.153215,0.010000
4661,42,True,3,1.046514,0.010000
4662,35,True,5,1.106081,0.010000
4663,42,True,3,1.046514,0.010000
4664,47,True,4,1.126014,0.010000
4665,25,True,3,1.084093,0.010000
4666,39,True,4,1.100679,0.010000
4667,41,True,6,1.147114,0.010000
4668,20,True,1,1.045076,0.010000
4669,34,True,6,1.059866,0.010000
4670,21,True,4,1.117678,0.010000
4671,20,True,1,1.045076,0.010000
4672,22,True,5,1.131678,0.010000
4673,3,True,5,1.154076,0.010000
4674,49,True,4,1.098777,0.010000
4675,48,True,3,1.109004,0.010000
4676,50,True,4,1.127226,0.010000
4677,39,True,4,1.100679,0.010000
4678,17,True,2,1.070467,0.010000
4679,3,True,5,1.154076,0.010000
4680,1,True,4,1.096368,0.010000
4681,46,True,6,1.225643,0.010000
4682,23,True,3,1.084862,0.010000
4683,3,True,5,1.154076,0.010000
4684,10,True,3,1.063850,0.010000
4685,16,True,3,1.071668,0.010000
4686,1,True,4,1.096368,0.010000
4687,49,True,4,1.098777,0.010000
4688,38,True,4,1.105579,0.010000
4689,38,True,4,1.105579,0.010000
4690,34,True,7,1.104114,0.010000
4691,21,True,4,1.117678,0.010000
4692,42,True,3,1.046514,0.010000
4693,11,True,2,1.020729,0.010000
4694,16,True,3,1.071668,0.010000
4695,28,True,4,1.113333,0.010000
4696,22,True,5,1.131678,0.010000
4697,14,True,2,1.067718,0.010000
4698,18,True,6,1.049371,0.010000
4699,45,True,5,1.153215,0.010000
4700,17,True,2,1.070467,0.010000
4701,37,True,6,1.080396,0.010000
4702,27,True,6,1.150846,0.010000
4703,42,True,3,1.046514,0.010000
4704,32,True,2,1.055840,0.010000
4705,28,True,4,1.113333,0.010000
4706,19,True,7,1.107314,0.010000
4707,11,True,2,1.020729,0.010000
4708,13,True,5,1.100894,0.010000
4709,44,True,4,1.095060,0.010000
4710,5,True,4,1.094506,0.010000
4711,25,True,3,1.084093,0.010000
4712,45,True,5,1.153215,0.010000
4713,13,True,5,1.100894,0.010000
4714,22,True,5,1.131678,0.010000
4715,23,True,3,1.084862,0.010000
4716,1,True,6,1.057114,0.010000
4717,11,True,2,1.020729,0.010000
4718,48,True,3,1.109004,0.010000
4719,37,True,6,1.080396,0.010000
4720,8,True,5,1.029549,0.010000
4721,28,True,4,1.113333,0.010000
4722,37,True,6,1.080396,0.010000
4723,2,True,5,1.073814,0.010000
4724,4,True,5,1.178257,0.010000
4725,22,True,5,1.131678,0.010000
4726,11,True,2,1.020729,0.010000
4727,18,True,5,1.050794,0.010000
4728,33,True,4,1.092254,0.010000
4729,47,True,4,1.126014,0.010000
4730,9,True,3,1.123711,0.010000
4731,38,True,4,1.105579,0.010000
4732,37,True,6,1.080396,0.010000
4733,43,True,6,1.124780,0.010000
4734,25,True,3,1.084093,0.010000
4735,8,True,5,1.029549,0.010000
4736,30,True,6,1.070211,0.010000
4737,12,True,3,1.071419,0.010000
4738,40,True,5,1.128935,0.010000
4739,12,True,3,1.071419,0.010000
4740,5,True,4,1.094506,0.010000
4741,20,True,1,1.045076,0.010000
4742,47,True,4,1.126014,0.010000
4743,3,True,5,1.154076,0.010000
4744,39,True,4,1.100679,0.010000
4745,43,True,6,1.124780,0.010000
4746,17,True,2,1.070467,0.010000
4747,10,True,3,1.063850,0.010000
4748,41,True,6,1.147114,0.010000
4749,45,True,5,1.153215,0.010000
4750,43,True,6,1.124780,0.010000
4751,46,True,6,1.225643,0.010000
4752,6,True,4,1.096971,0.010000
4753,47,True,4,1.126014,0.010000
4754,50,True,4,1.127226,0.010000
4755,48,True,3,1.109004,0.010000
4756,2,True,5,1.073814,0.010000
4757,28,True,5,1.058164,0.010000
4758,44,True,4,1.095060,0.010000
4759,28,True,4,1.113333,0.010000
4760,5,True,4,1.094506,0.010000
4761,38,True,4,1.105579,0.010000
4762,40,True,5,1.128935,0.010000
4763,28,True,4,1.113333,0.010000
4764,48,True,3,1.109004,0.010000
4765,12,True,3,1.071419,0.010000
4766,3,True,5,1.154076,0.010000
4767,24,True,6,1.032766,0.010000
4768,35,True,6,1.043800,0.010000
4769,17,True,2,1.070467,0.010000
4770,37,True,6,1.080396,0.010000
4771,39,True,4,1.100679,0.010000
4772,42,True,3,1.046514,0.010000
4773,2,True,5,1.073814,0.010000
4774,23,True,3,1.084862,0.010000
4775,17,True,2,1.070467,0.010000
4776,18,True,5,1.050794,0.010000
4777,20,True,1,1.045076,0.010000
4778,43,True,6,1.124780,0.010000
4779,39,True,4,1.100679,0.010000
4780,46,True,6,1.225643,0.010000
4781,8,True,5,1.029549,0.010000
4782,21,True,4,1.117678,0.010000
4783,24,True,6,1.032766,0.010000
4784,37,True,6,1.080396,0.010000
4785,19,True,7,1.107314,0.010000
4786,2,True,5,1.073814,0.010000
4787,5,True,4,1.094506,0.010000
4788,12,True,3,1.071419,0.010000
4789,33,True,4,1.092254,0.010000
4790,10,True,3,1.063850,0.010000
4791,3,True,5,1.154076,0.010000
4792,22,True,7,1.094474,0.010000
4793,17,True,2,1.070467,0.010000
4794,28,True,4,1.113333,0.010000
4795,45,True,5,1.153215,0.010000
4796,13,True,5,1.100894,0.010000
4797,2,True,5,1.073814,0.010000
4798,9,True,3,1.123711,0.010000
4799,22,True,5,1.131678,0.010000
4800,50,True,4,1.127226,0.010000
4801,37,True,6,1.080396,0.010000
4802,38,True,4,1.105579,0.010000
4803,41,True,6,1.147114,0.010000
4804,40,True,5,1.128935,0.010000
4805,33,True,4,1.092254,0.010000
4806,18,True,5,1.050794,0.010000
4807,18,True,5,1.050794,0.010000
4808,33,True,4,1.092254,0.010000
4809,32,True,2,1.055840,0.010000
4810,8,True,5,1.029549,0.010000
4811,14,True,2,1.067718,0.010000
4812,48,True,3,1.109004,0.010000
4813,5,True,4,1.094506,0.010000
4814,48,True,3,1.109004,0.010000
4815,12,True,3,1.071419,0.010000
4816,9,True,3,1.123711,0.010000
4817,7,True,4,0.998982,0.010000
4818,22,True,5,1.131678,0.010000
4819,40,True,5,1.128935,0.010000
4820,5,True,4,1.094506,0.010000
4821,6,True,4,1.096971,0.010000
4822,8,True,5,1.029549,0.010000
4823,1,True,4,1.096368,0.010000
4824,22,True,5,1.131678,0.010000
4825,7,True,5,0.973904,0.010000
4826,18,True,5,1.050794,0.010000
4827,28,True,4,1.113333,0.010000
4828,2,True,5,1.073814,0.010000
4829,18,True,5,1.050794,0.010000
4830,14,True,2,1.067718,0.010000
4831,35,True,5,1.106081,0.010000
4832,14,True,2,1.067718,0.010000
4833,7,True,4,0.998982,0.010000
4834,6,True,4,1.096971,0.010000
4835,1,True,4,1.096368,0.010000
4836,8,True,5,1.029549,0.010000
4837,8,True,5,1.029549,0.010000
4838,39,True,4,1.100679,0.010000
4839,21,True,4,1.117678,0.010000
4840,26,True,3,1.073613,0.010000
4841,7,True,4,0.998982,0.010000
4842,19,True,11,1.095962,0.010000
4843,20,True,1,1.045076,0.010000
4844,20,True,1,1.045076,0.010000
4845,3,True,5,1.154076,0.010000
4846,3,True,5,1.154076,0.010000
4847,33,True,4,1.092254,0.010000
4848,10,True,3,1.063850,0.010000
4849,17,True,2,1.070467,0.010000
4850,38,True,4,1.105579,0.010000
4851,13,True,5,1.100894,0.010000
4852,34,True,6,1.059866,0.010000
4853,18,True,10,0.895529,0.010000
4854,1,True,4,1.096368,0.010000
4855,10,True,3,1.063850,0.010000
4856,43,True,6,1.124780,0.010000
4857,8,True,5,1.029549,0.010000
4858,44,True,4,1.095060,0.010000
4859,34,True,8,0.884839,0.010000
4860,42,True,3,1.046514,0.010000
4861,7,True,4,0.998982,0.010000
4862,43,True,6,1.124780,0.010000
4863,28,True,4,1.113333,0.010000
4864,12,True,3,1.071419,0.010000
4865,48,True,3,1.109004,0.010000
4866,38,True,4,1.105579,0.010000
4867,31,True,4,1.069905,0.010000
4868,43,True,6,1.124780,0.010000
4869,3,True,5,1.154076,0.010000
4870,9,True,3,1.123711,0.010000
4871,5,True,4,1.094506,0.010000
4872,12,True,3,1.071419,0.010000
4873,24,True,6,1.032766,0.010000
4874,40,True,5,1.128935,0.010000
4875,5,True,4,1.094506,0.010000
4876,29,True,6,1.079719,0.010000
4877,32,True,2,1.055840,0.010000
4878,3,True,5,1.154076,0.010000
4879,37,True,6,1.080396,0.010000
4880,28,True,4,1.113333,0.010000
4881,32,True,2,1.055840,0.010000
4882,8,True,5,1.029549,0.010000
4883,1,True,4,1.096368,0.010000
4884,46,True,6,1.225643,0.010000
4885,41,True,6,1.147114,0.010000
4886,15,True,3,1.053862,0.010000
4887,20,True,1,1.045076,0.010000
4888,48,True,3,1.109004,0.010000
4889,48,True,3,1.109004,0.010000
4890,19,True,7,1.107314,0.010000
4891,21,True,4,1.117678,0.010000
4892,22,True,5,1.131678,0.010000
4893,41,True,6,1.147114,0.010000
4894,12,True,3,1.071419,0.010000
4895,25,True,3,1.084093,0.010000
4896,21,True,4,1.117678,0.010000
4897,42,True,3,1.046514,0.010000
4898,10,True,3,1.063850,0.010000
4899,18,True,5,1.050794,0.010000
4900,47,True,4,1.126014,0.010000
4901,3,True,5,1.154076,0.010000
4902,24,True,6,1.032766,0.010000
4903,18,True,5,1.050794,0.010000
4904,3,True,5,1.154076,0.010000
4905,8,True,5,1.029549,0.010000
4906,23,True,3,1.084862,0.010000
4907,12,True,3,1.071419,0.010000
4908,30,True,6,1.070211,0.010000
4909,35,True,5,1.106081,0.010000
4910,8,True,5,1.029549,0.010000
4911,10,True,3,1.063850,0.010000
4912,26,True,3,1.073613,0.010000
4913,3,True,5,1.154076,0.010000
4914,9,True,3,1.123711,0.010000
4915,20,True,1,1.045076,0.010000
4916,48,True,3,1.109004,0.010000
4917,40,True,5,1.128935,0.010000
4918,3,True,5,1.154076,0.010000
4919,12,True,3,1.071419,0.010000
4920,1,True,4,1.096368,0.010000
4921,49,True,4,1.098777,0.010000
4922,5,True,4,1.094506,0.010000
4923,38,True,4,1.105579,0.010000
4924,35,True,5,1.106081,0.010000
4925,11,True,2,1.020729,0.010000
4926,34,True,6,1.059866,0.010000
4927,31,True,4,1.069905,0.010000
4928,34,True,6,1.059866,0.010000
4929,32,True,2,1.055840,0.010000
4930,43,True,6,1.124780,0.010000
4931,14,True,2,1.067718,0.010000
4932,32,True,2,1.055840,0.010000
4933,44,True,4,1.095060,0.010000
4934,40,True,5,1.128935,0.010000
4935,40,True,5,1.128935,0.010000
4936,17,True,2,1.070467,0.010000
4937,29,True,6,1.079719,0.010000
4938,45,True,5,1.153215,0.010000
4939,50,True,4,1.127226,0.010000
4940,6,True,4,1.096971,0.010000
4941,38,True,4,1.105579,0.010000
4942,30,True,6,1.070211,0.010000
4943,9,True,3,1.123711,0.010000
4944,35,True,5,1.106081,0.010000
4945,5,True,4,1.094506,0.010000
4946,39,True,4,1.100679,0.010000
4947,18,True,5,1.050794,0.010000
4948,10,True,3,1.063850,0.010000
4949,32,True,2,1.055840,0.010000
4950,10,True,3,1.063850,0.010000
4951,46,True,6,1.225643,0.010000
4952,3,True,5,1.154076,0.010000
4953,21,True,4,1.117678,0.010000
4954,15,True,3,1.053862,0.010000
4955,15,True,3,1.053862,0.010000
4956,45,True,5,1.153215,0.010000
4957,35,True,5,1.106081,0.010000
4958,12,True,3,1.071419,0.010000
4959,37,True,6,1.080396,0.010000
4960,21,True,4,1.117678,0.010000
4961,27,True,6,1.150846,0.010000
4962,31,True,4,1.069905,0.010000
4963,39,True,4,1.100679,0.010000
4964,1,True,4,1.096368,0.010000
4965,4,True,5,1.178257,0.010000
4966,21,True,4,1.117678,0.010000
4967,39,True,4,1.100679,0.010000
4968,17,True,2,1.070467,0.010000
4969,46,True,6,1.225643,0.010000
4970,38,True,4,1.105579,0.010000
4971,14,True,2,1.067718,0.010000
4972,13,True,5,1.100894,0.010000
4973,35,True,5,1.106081,0.010000
4974,33,True,4,1.092254,0.010000
4975,12,True,3,1.071419,0.010000
4976,24,True,6,1.032766,0.010000
4977,33,True,4,1.092254,0.010000
4978,46,True,6,1.225643,0.010000
4979,17,True,2,1.070467,0.010000
4980,47,True,4,1.126014,0.010000
4981,36,True,1,1.028687,0.010000
4982,32,True,2,1.055840,0.010000
4983,11,True,2,1.020729,0.010000
4984,2,True,5,1.073814,0.010000
4985,37,True,6,1.080396,0.010000
4986,2,True,5,1.073814,0.010000
4987,37,True,6,1.080396,0.010000
4988,20,True,1,1.045076,0.010000
4989,12,True,3,1.071419,0.010000
4990,31,True,4,1.069905,0.010000
4991,19,True,7,1.107314,0.010000
4992,36,True,1,1.028687,0.010000
4993,36,True,1,1.028687,0.010000
4994,14,True,2,1.067718,0.010000
4995,43,True,6,1.124780,0.010000
4996,32,True,2,1.055840,0.010000
4997,49,True,4,1.098777,0.010000
4998,41,True,6,1.147114,0.010000
4999,30,True,6,1.070211,0.010000
5000,1,True,4,1.096368,0.010000
